,매장 이름,매장 주소,지역 시/군/구,위도,경도
2443,GS25안성주은점,"경기 안성시 대학로70, B동 101호 (금산동 81-2, 주은청설아파트상가)",안성시,37.0144706,127.2670996
2444,GS25안성죽산점,경기 안성시 죽산면 장원남산길21 (죽산리 821),안성시,37.0742274,127.4272128
2445,GS25안성중대점,"경기 안성시 대덕면 대학3길30, 1층 (내리 685-1)",안성시,37.0019155,127.226131
2446,GS25안성중앙점,"경기 안성시 중앙로193, 1층 101호 (신건지동 15-14)",안성시,37.0131165,127.2505536
2447,GS25안성참아름점,"경기 안성시 공도읍 송원길10, 상가2동 101호,102호 (만정리 783-2)",안성시,37.0056192,127.1711551
2448,GS25안성칠곡점,"경기 안성시 원곡면 만세로1182, 나동 (칠곡리 564-2)",안성시,37.04362709999999,127.1503916
2449,GS25안성타운점,경기 안성시 대덕면 내리5길26-2(내리 712-7),안성시,36.9994231,127.2217408
2450,GS25안성타워점,"경기 안성시 중앙로366, 101호(석정동 24-1, 크리스탈빌딩)",안성시,37.0077517,127.26739
2451,GS25안성폴리텍점,"경기 안성시 공도읍 송원길41-5, 101호 (만정리 781-4)",안성시,37.0083298,127.1763237
2452,GS25안성푸르지오점,"경기 안성시 비봉로37, 상가동 GS25 안성푸르지오점 (가사동 175)",안성시,37.0115576,127.2896902
2453,GS25안양9동점,"경기 안양시 만안구 병목안로174, 1층 (안양동 1032-37)",안양시만안구,37.3885382,126.9089891
2454,GS25안양IT단지점,"경기 안양시 동안구 엘에스로91번길46-24, 105호 (호계동 1027-20, 대림프라자)",안양시동안구,37.3700132,126.9481634
2455,GS25안양SKV1점,"경기 안양시 동안구 엘에스로116번길118, 123호, 127호 (호계동 555-34)",안양시동안구,37.368979,126.9528459
2456,GS25안양경남점,"경기 안양시 만안구 만안로108, 상가 106,107호 (안양동 603-3, 안양경남아너스빌오피스텔)",안양시만안구,37.3926104,126.9315256
2457,GS25안양공작점,"경기 안양시 동안구 달안로157, 상가 101호, 105호 (관양동 1587-5, 단지)",안양시동안구,37.3992384,126.9582577
2458,GS25안양과학대점,"경기 안양시 만안구 양화로49, 1층 (안양3동 919-2)",안양시만안구,37.3977665,126.913059
2459,GS25안양관악점,"경기 안양시 만안구 안양로548번길14, 1층 (석수동 266-10)",안양시만안구,37.4177979,126.9077875
2460,GS25안양관양마루점,"경기 안양시 동안구 동편로183번길8, 1층 101호 (관양동 1693-14)",안양시동안구,37.4110138,126.9703115
2461,GS25안양그랜드점,경기 안양시 동안구 관악대로373번길12 (관양1동 1431-22),안양시동안구,37.40513929999999,126.964394
2462,GS25안양나래점,"경기 안양시 만안구 장내로40, 1층 (안양동 764-3)",안양시만안구,37.39355219999999,126.913348
2463,GS25안양남부점,"경기 안양시 만안구 안양로248번길8, 1층 (안양동 622-381, 안양저축은행빌딩)",안양시만안구,37.3951719,126.9251411
2464,GS25안양냉천로점,"경기 안양시 만안구 냉천로177, 1층 101호 (안양동 707-274)",안양시만안구,37.3958178,126.9204664
2465,GS25안양노블레스점,"경기 안양시 만안구 안양로207, 1층 101호 (안양동 458-6, 원평노블레스6차)",안양시만안구,37.3918199,126.9267203
2466,GS25안양뉴월드점,"경기 안양시 동안구 관악대로287번길36, 101호 (관양동 1388-18)",안양시동안구,37.404542,126.9548838
2467,GS25안양능행점,"경기 안양시 만안구 소곡로28, 1층(안양6동 429-16)",안양시만안구,37.3909652,126.9286512
2468,GS25안양대농점,경기 안양시 만안구 박달로560번길39 (안양3동 873-144),안양시만안구,37.4009607,126.9147523
2469,GS25안양대로점,"경기 안양시 동안구 경수대로434, 105호 (호계3동 813, A상가)",안양시동안구,37.3632093,126.9608049
2470,GS25안양대림점,경기 안양시 만안구 경수대로1273번길127(석수1동 183-45),안양시만안구,37.4159123,126.911832
2471,GS25안양대영점,"경기 안양시 동안구 엘에스로45, 109호 (호계3동 711-1, 대영골든타워)",안양시동안구,37.3674198,126.9547274
2472,GS25안양동영점,경기 안양시 만안구 덕천로45(안양7동 202-4),안양시만안구,37.3852119,126.9357274
2473,GS25안양동원점,"경기 안양시 만안구 양화로147, 103호(박달1동 14-4)",안양시만안구,37.4056596,126.9083546
2474,GS25안양래미안점,"경기 안양시 만안구 안양천서로177, 2동 1호 (안양동 148-1, 래미안안양메가트리아상가)",안양시만안구,37.3940546,126.9336524
2475,GS25안양만수점,"경기 안양시 만안구 안양로148번길38, 101호(안양6동 518-15)",안양시만안구,37.3884861,126.932701
2476,GS25안양메가트리아점,"경기 안양시 만안구 안양천서로177, 상가 3동 2호 (안양동 1393, 래미안안양메가트리아)",안양시만안구,37.3943549,126.9364293
2477,GS25안양메쎄점,"경기 안양시 만안구 안양로303, 101~2호(안양4동 676-91, 메쎄포스빌)",안양시만안구,37.39872099999999,126.9207298
2478,GS25안양메인점,경기 안양시 만안구 안양로139번길12 (안양6동 503-26),안양시만안구,37.3860321,126.930066
2479,GS25안양메트로칸점,"경기 안양시 동안구 평촌대로239, (비산동 평촌메트로칸 220,221,222) (비산동 1115, 신안메트로칸)",안양시동안구,37.3925556,126.9543378
