,매장 이름,매장 주소,지역구,위도,경도
216,GS25강남YBM점,서울 강남구 강남대로94길9 (역삼동 818-14),강남구,37.4994466,127.0280846
217,GS25강남개포점,"서울 강남구 개포로15길10, 1층 (개포동 1244-14)",강남구,37.4791521,127.0453104
218,GS25강남나누리점,"서울 강남구 언주로147길10, 1층 (논현동 63-19)",강남구,37.5199548,127.0333889
219,GS25강남동원점,"서울 강남구 테헤란로77길7(삼성2동 143-28, 동원빌딩)",강남구,37.5068892,127.0544955
220,GS25강남드림하이점,"서울 강남구 헌릉로569길21-30, 104호 (세곡동 615, 드림하이오피스텔)",강남구,37.4669997,127.1076944
221,GS25강남로데오점,"서울 강남구 압구정로54길16, 1층 (신사동 662-18)",강남구,37.5267929,127.0392573
222,GS25강남메트로점,"서울 강남구 테헤란로101, A동 10호(역삼1동 821-1, 대우쇼핑타운)",강남구,37.4986253,127.0280285
223,GS25강남본점,"서울 강남구 테헤란로2길8, 1층 (역삼동 825-1)",강남구,37.4976053,127.0286852
224,GS25강남사랑점,서울 강남구 역삼로15길20 (역삼동 749-5),강남구,37.4961175,127.0354853
225,GS25강남상록회관점,서울 강남구 언주로98길25 (역삼동 699-27),강남구,37.5048633,127.0439301
226,GS25강남성심병원점,"서울 영등포구 신길로1, 1층 일부 (대림1동 948-1, 강남성심병원)",영등포구,37.4930694,126.9087936
227,GS25강남세곡점,"서울 강남구 밤고개로21길25, 상가동 지상1층 103호, 104호 (자곡동 361)",강남구,37.4660796,127.1095966
228,GS25강남센타점,서울 서초구 강남대로465(서초4동 1303-22),서초구,37.5037208,127.0240967
229,GS25강남쉐르빌점,"서울 강남구 강남대로328, 111호 (역삼1동 832-3, 강남역쉐르빌오피스텔)",강남구,37.4923816,127.0309489
230,GS25강남시티힐점,"서울 강남구 강남대로98길17, 지하1층 (역삼동 620-9, 시티힐빌딩)",강남구,37.5009906,127.0279221
231,GS25강남신사점,서울 강남구 언주로173길13 (신사동 619-3),강남구,37.528005,127.0324309
232,GS25강남쌍용점,"서울 강남구 테헤란로4길46, 109호(역삼1동 826-37, 쌍용플래티넘)",강남구,37.4953323,127.0303725
233,GS25강남아트점,"서울 강남구 강남대로102길40, 1층 (역삼동 618-3)",강남구,37.50337529999999,127.0284261
234,GS25강남에이스타워점,"서울 강남구 자곡로174-10, 1동 107호, 108호 (자곡동 649, 강남에이스타워G9)",강남구,37.5079427,127.1054145
235,GS25강남역삼점,"서울 강남구 봉은사로48길32, 지하1층 2호 (역삼동 690-29)",강남구,37.5073557,127.0420468
236,GS25강남영동점,서울 강남구 논현로149길50(논현1동 5-19),강남구,37.5173245,127.0245055
237,GS25강남유블레스점,"서울 강남구 자곡로180, 111-2호 (자곡동 651, 강남유탑유블레스오피스텔)",강남구,37.4675347,127.1085031
238,GS25강남쥬비스점,"서울 강남구 삼성로434, 1층 (대치동 942-4, 쥬비스타워)",강남구,37.5056593,127.0576587
239,GS25강남청담점,"서울 강남구 학동로441, 1층 (청담동 46-9)",강남구,37.518844,127.0490663
240,GS25강남타운점,"서울 강남구 테헤란로115, 1층(역삼1동 649-10, 서림빌딩)",강남구,37.4990285,127.029901
241,GS25강남태강점,"서울 강남구 테헤란로10길14, 1층(역삼1동 823-8, 태강빌딩)",강남구,37.4981623,127.032323
242,GS25강남태양점,"서울 강남구 봉은사로4길29, 1층 (역삼1동 812)",강남구,37.5029389,127.0268529
243,GS25강남프리미엄점,서울 서초구 서초대로77길13 (서초동 1317-7),서초구,37.4988106,127.0261307
244,GS25강남헤븐리치점,"서울 강남구 봉은사로170, 상가 107호 (역삼동 605-17)",강남구,37.506491,127.0328025
245,GS25강동강변점,"서울 강동구 구천면로155, 1층 (천호동 339-45)",강동구,37.5420645,127.1222163
246,GS25강동개나리점,서울 강동구 구천면로323 (암사동 488-30),강동구,37.5483677,127.1353356
247,GS25강동기쁨점,"서울 강동구 풍성로106, 102-1호 (성내동 120-60)",강동구,37.5321532,127.1238316
248,GS25강동둔촌점,서울 강동구 풍성로65길71 (둔촌동 461),강동구,37.5307702,127.1412581
249,GS25강동래미안점,"서울 강동구 천호대로163길21, 1층 (천호동 450-40)",강동구,37.5375459,127.1308903
250,GS25강동리버점,서울 강동구 올림픽로89길11 (천호동 322),강동구,37.5473726,127.1256147
251,GS25강동리버힐점,서울 강동구 올림픽로680 (천호동 357-11),강동구,37.5419771,127.1248867
252,GS25강동명일역점,서울 강동구 양재대로1637 (명일동 312-58),강동구,37.5516741,127.1438047
253,GS25강동베르네점,"서울 강동구 성내로6길20, 108호 (성내1동 556-2, 청일 베르네)",강동구,37.5289686,127.1222046
254,GS25강동베스트점,서울 강동구 양재대로103길13 (성내동 380-14),강동구,37.5328052,127.1371197
255,GS25강동삼성점,"서울 강동구 상일로5길8, 1층 (상일동 269-7)",강동구,37.5490923,127.1725772
256,GS25강동상생점,서울 강동구 동남로65길11 (명일동 176),강동구,37.5475697,127.155414
257,GS25강동성내점,"서울 강동구 양재대로97길7, 1층 (성내동 397)",강동구,37.5309497,127.136719
258,GS25강동성심점,"서울 강동구 성안로156, 1층 3호 (길동 416-6, 우주빌딩)",강동구,37.5368366,127.1354009
259,GS25강동성일점,"서울 강동구 성내로13길14, 1층 102호 (성내동 543)",강동구,37.5286377,127.1275271
260,GS25강동세무서점,"서울 강동구 천호대로1139, 1층 (길동 459-3, 강동그린타워)",강동구,37.5345686,127.1381132
261,GS25강동아이파크점,"서울 강동구 고덕로80길123, 고덕센트럴아이파크 1상가 108호 (상일동 131)",강동구,37.5532829,127.1655094
262,GS25강동암사점,"서울 강동구 고덕로20마길29, 1층 (암사1동 469-30)",강동구,37.5521612,127.1320255
263,GS25강동원일점,서울 강동구 올림픽로92길6 (천호동 315-6),강동구,37.5476275,127.1271915
264,GS25강동으뜸점,서울 강동구 양재대로1335 (성내동 429-3),강동구,37.5255262,127.1348628
265,GS25강동제일점,"서울 강동구 올림픽로622 (성내2동 78-10, 케이디빌딩)",강동구,37.5368735,127.1231733
266,GS25강동천일점,서울 강동구 올림픽로88길36 (천호동 313-4),강동구,37.5461109,127.1282673
267,GS25강동트레벨점,"서울 강동구 천호대로1057, 105,6호(천호3동 451-20, 오피스텔트레벨)",강동구,37.5427798,127.1361243
268,GS25강동파크점,"서울 강동구 천호대로1078, 104호(성내2동 164-1, CJ나인파크)",강동구,37.5358191,127.1313166
269,GS25강동펠리스점,"서울 강동구 고덕로140, 상가동1층119-2,120-1 (암사동 413-3, 현대대림아파트)",강동구,37.5544215,127.1407186
270,GS25강북구청점,"서울 강북구 한천로139나길1, 1층(수유3동 192-3)",강북구,37.6390289,127.025204
271,GS25강북동수점,"서울 강북구 한천로148길13, 1층 (수유동 181-49)",강북구,37.6427991,127.0242494
272,GS25강북미아점,"서울 강북구 도봉로20가길40, 1층 코너 (미아동 135-8, 준타워)",강북구,37.620277,127.0295065
273,GS25강북믿음점,서울 강북구 오패산로52길102 (미아동 258-669),강북구,37.6271862,127.0318116
274,GS25강북벽산점,"서울 강북구 삼각산로145, 1층 (수유2동 220-19)",강북구,37.6413065,127.0203904
275,GS25강북수유점,서울 강북구 삼양로497 (수유동 282-1),강북구,37.6474713,127.0143239
276,GS25강북우이점,"서울 강북구 삼양로173길39, 1층(우이동 165-4)",강북구,37.6623946,127.0103037
277,GS25강북최고점,"서울 강북구 덕릉로40길18, 1층 (번동 526-13)",강북구,37.6342861,127.0303588
278,GS25강북한천점,"서울 강북구 한천로132길84, 외 1필지(466-23) (번동 466-22)",강북구,37.6418548,127.0312519
279,GS25강서IT밸리점,"서울 강서구 화곡로68길82, 106호(등촌1동 638-3, 강서IT밸리)",강서구,37.5574625,126.8582739
280,GS25강서LG사이언스2점,"서울 강서구 마곡중앙10로70, E14동 3층 (마곡동 789)",강서구,37.5764888,126.8307466
281,GS25강서LG사이언스점,"서울 강서구 마곡중앙10로70, B1F (마곡동 789)",강서구,37.5745754,126.8329332
282,GS25강서공항점,"서울 강서구 송정로37, 1층(공항동 60-31)",강서구,37.5581301,126.8107459
283,GS25강서까치산점,"서울 강서구 강서로16길22, 1층 일부 (화곡동 341-31)",강서구,37.532821,126.8475222
284,GS25강서드림점,서울 강서구 강서로155(화곡1동 1075-39),강서구,37.5405726,126.8408128
285,GS25강서등마루점,"서울 강서구 화곡로68길148, GS25 강서등마루점 (등촌동 636-60)",강서구,37.55595539999999,126.8615102
286,GS25강서등촌점,서울 강서구 강서로392-11 (등촌동 678-13),강서구,37.5607155,126.8397503
287,GS25강서라마다점,"서울 강서구 마곡중앙로161-11, 130호 (마곡동 760-1, 힐스테이트에코마곡나루역라마다앙코르서울)",강서구,37.5751733,126.8280786
288,GS25강서로우장산점,"서울 강서구 강서로46길47, 1층 일부 (내발산동 706-5, 동산빌딩)",강서구,37.5508505,126.8390545
289,GS25강서메디칼점,"서울 강서구 양천로556, 101호 (등촌1동 630-12, 강서메디칼센터)",강서구,37.557756,126.8606757
290,GS25강서메르디앙점,서울 강서구 공항대로38길106 (내발산동 659-4),강서구,37.5568834,126.8434213
291,GS25강서메트로칸점,"서울 강서구 공항대로45가길11, 1층 101호 (등촌1동 656-52, 강서메트로칸)",강서구,37.5559546,126.8538763
292,GS25강서방화점,서울 강서구 양천로14길16(방화2동 559-5),강서구,37.5724156,126.8100026
293,GS25강서부영점,"서울 강서구 강서로56나길110, 1층 상가동 (등촌동 691-3, 부영아파트)",강서구,37.5635275,126.8434171
294,GS25강서사랑점,"서울 강서구 화곡로58길8, 1층(화곡6동 1117)",강서구,37.5524412,126.844607
295,GS25강서센트레점,서울 강서구 공항대로2길25(공항동 70-223),강서구,37.56026629999999,126.808763
296,GS25강서송정역점,"서울 강서구 공항대로34, 1층 (공항동 42-22, 청보빌딩)",강서구,37.5609659,126.8109442
297,GS25강서송정점,"서울 강서구 남부순환로11길28, 1층 (공항동 1340, 엘지(GS)25)",강서구,37.55466200000001,126.8151232
298,GS25강서안강점,"서울 강서구 마곡중앙로165, 102호 (마곡동 757-5, 안강프라이빗타워)",강서구,37.5764888,126.8307466
299,GS25강서우림점,"서울 강서구 양천로583, 상가 113호(염창동 240-21, 우림블루나인)",강서구,37.556904,126.8642901
300,GS25강서우장점,"서울 강서구 강서로45다길21, 1층 (화곡동 1012)",강서구,37.5468797,126.8350354
301,GS25강서으뜸점,"서울 강서구 강서로7길45, 1층(화곡1동 901-24)",강서구,37.5292289,126.8452559
302,GS25강서자이타워점,"서울 강서구 양천로401, A동 103호 (가양동 1498, 강서한강자이타워)",강서구,37.5653407,126.8480309
303,GS25강서타운점,"서울 강서구 화곡로346, 109호(화곡6동 1111-2, 귀뚜라미홈시스텔)",강서구,37.5544507,126.8520099
304,GS25강서타워점,"서울 영등포구 선유로75 (문래동6가 10, GS강서타워지하1층)",영등포구,37.5207055,126.8892295
305,GS25강서트레벨점,"서울 강서구 양천로57길9-19, 101호 (가양동 1479-8, 동양트레벨스카이오피스텔)",강서구,37.56363320000001,126.8509154
306,GS25강서하늘점,"서울 강서구 양천로10길38, 신마곡벽산블루밍APT 105동 상가 107호 (방화동 537-5)",강서구,37.5749502,126.837039
307,GS25강서한빛점,"서울 강서구 양천로30길32, 1층 남쪽에서 첫번째 점포 (마곡동 326-19)",강서구,37.5718053,126.8225573
308,GS25강서현대점,서울 강서구 방화대로44길32 (방화동 272-41),강서구,37.5718943,126.8177539
309,GS25강서화곡로점,서울 강서구 화곡로18길31 (화곡동 1086-3),강서구,37.5388988,126.8360773
310,GS25강서화곡점,서울 강서구 까치산로193(화곡6동 1114),강서구,37.5544007,126.8541005
311,GS25강서희망점,"서울 강서구 강서로5나길90, 1층(화곡1동 913-11)",강서구,37.5285173,126.8431569
312,GS25강서힐스테이트점,"서울 강서구 강서로242, 상가동 1층 103호 (화곡동 1165-1, 강서힐스테이트)",강서구,37.54722599999999,126.8367128
313,GS25강일14단지점,"서울 강동구 고덕로98길160, 상가동 103호,104호 (상일동 28, 강동리엔파크14단지)",강동구,37.5508533,127.1811169
314,GS25강일4단지점,"서울 강동구 아리수로97길19 (강일동 673, 강일리버파크4단지상가동101,102호)",강동구,37.5679699,127.1768745
315,GS25강일6단지점,"서울 강동구 아리수로93가길77, 상가동 104,105호 (강일동 215, 강동리버스트6단지)",강동구,37.5704515,127.1696026
316,GS25강일9단지점,"서울 강동구 고덕로97길29, 상가 101,102호 (강일동 699, 강일리버파크)",강동구,37.5597477,127.178834
317,GS25강일MK점,"서울 강동구 아리수로93나길50, 108호 (강일동 76-7, 강일MK프라자)",강동구,37.5513406,127.1607313
318,GS25강일뉴타운점,"서울 강동구 아리수로93길33, 105호 (강일동 675, 베스트프라자)",강동구,37.56585949999999,127.1735373
319,GS25강일리버점,"서울 강동구 아리수로94길72, 102호 강일리버파크 8단지상가 (강일동, 강일리버파크8단지아파트)",강동구,37.5615385,127.1769626
320,GS25강일성산점,서울 강동구 아리수로93나길26 (강일동 76-11),강동구,37.5773834,127.1715465
321,GS25강일타운점,"서울 강동구 아리수로97길68, 상가 101호(강일동 668, 강일리버파크2단지)",강동구,37.5693167,127.1762261
322,GS25개나리SK점,"서울 강남구 역삼로315, 107호 (역삼동 716-4)",강남구,37.5005166,127.0502997
323,GS25개봉가늠점,서울 구로구 고척로27길51 (개봉동 118-26),구로구,37.50415539999999,126.8464011
324,GS25개봉당곡점,서울 구로구 개봉로11길7 (개봉3동 348-1),구로구,37.4879535,126.8557224
325,GS25개봉로점,"서울 구로구 개봉로17나길88, 1층 (개봉동 308-18)",구로구,37.4941301,126.8507157
326,GS25개봉빌리지점,"서울 구로구 개봉로1나길36, 1층 (개봉동 368-17)",구로구,37.4847398,126.8525036
327,GS25개봉성심점,"서울 구로구 개봉로17나길33, 1층 일부호 (개봉동 323-33)",구로구,37.4929972,126.8533702
328,GS25개봉역점,"서울 구로구 개봉로20길78, 101호 (개봉2동 407-18, 성동유치원)",구로구,37.4932216,126.8586794
329,GS25개봉으뜸점,"서울 구로구 경인로40길41, 107호 (개봉1동 181-5, 대덕빌딩)",구로구,37.4949883,126.8590223
330,GS25개봉중앙점,서울 구로구 경인로330(개봉3동 353-1),구로구,37.4859037,126.8537616
331,GS25개봉타운점,"서울 구로구 경인로33길25, 101호 (개봉동 139-61)",구로구,37.4989857,126.8517179
332,GS25개봉푸르지오점,"서울 구로구 고척로30길26, 1층 (개봉동 130-22)",구로구,37.5011245,126.8489211
333,GS25개봉한마을점,"서울 구로구 경인로382, 제2상감동 106,107호 (개봉동 476)",구로구,37.4952998,126.8625447
334,GS25개봉현대점,서울 구로구 개봉로16길9(개봉2동 261-11),구로구,37.490083,126.8566906
335,GS25개포경남점,서울 강남구 언주로110(개포1동 649),강남구,37.4843872,127.054267
336,GS25개포늘푸른점,"서울 강남구 영동대로22, 상가 826동 S1B1-0102호 (일원동 611-1)",강남구,37.5121481,127.0609078
